system:index,Albedo_BSA_shortwave,date,.geo
2013_10_28,0.1250562036243888,2013-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_29,0.12538070964217152,2013-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_30,0.12556841851159598,2013-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_31,0.12578259110916803,2013-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_01,0.12611645689353385,2013-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_02,0.1262410370065221,2013-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_03,0.1272334935547246,2013-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_04,0.12755812390403176,2013-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_05,0.1279541452342158,2013-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_06,0.12844907985915288,2013-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_07,0.12901795955641354,2013-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_08,0.12882258366073082,2013-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_09,0.13034366597590646,2013-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_10,0.13220560349710328,2013-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_11,0.13207415811881407,2013-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_12,0.13239991589771155,2013-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_13,0.13277849697985952,2013-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_14,0.13230270599028598,2013-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_15,0.1324086869553065,2013-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_16,0.1324911206600353,2013-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_17,0.13275296276628715,2013-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_18,0.13281026166768767,2013-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_19,0.13272645217585957,2013-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_20,0.1328852784014189,2013-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_21,0.13234613099347498,2013-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_22,0.13240082041016388,2013-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_23,0.132090571,2013-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_24,0.13209314988847826,2013-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_25,0.13194830835830382,2013-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_26,0.13145071429233912,2013-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_27,0.13171724194794895,2013-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_28,0.13161172539312962,2013-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_29,0.12945216931848086,2013-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_30,0.1275302753332971,2013-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_01,0.12686244475399575,2013-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_02,0.12619108716828809,2013-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_03,0.12595440363102955,2013-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_04,0.12513611237600034,2013-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_05,0.1256044226542988,2013-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_06,0.1258113029093181,2013-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_07,0.12582044043889976,2013-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_08,0.12596098039132098,2013-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_09,0.12623108375437347,2013-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_10,0.1264612870239952,2013-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_11,0.1265152073443975,2013-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_12,0.12689008015077716,2013-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_13,0.12698482674098535,2013-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_14,0.12707904926841718,2013-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_15,0.12725236395954162,2013-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_16,0.12744263538380224,2013-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_17,0.1275475462379188,2013-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_18,0.12791503466182744,2013-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_19,0.12804638920495764,2013-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_20,0.12855519526413578,2013-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_21,0.1286600543929806,2013-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_22,0.12883521498160386,2013-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_23,0.12886571109261358,2013-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_24,0.12886239919114761,2013-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_25,0.12884283080587572,2013-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_26,0.12882846109330112,2013-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_27,0.12917664853679917,2013-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_28,0.12926443875880858,2013-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_29,0.12965846680344847,2013-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
