system:index,precipitation,date,.geo
20110617,0,2011-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110618,0,2011-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110619,0,2011-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110620,0,2011-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110621,0,2011-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110622,0,2011-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110623,0,2011-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110624,0.006506624,2011-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110625,12.99709081740115,2011-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110626,0.5343161632716166,2011-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110627,0,2011-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110628,0,2011-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110629,0,2011-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110630,11.804669885111059,2011-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110701,17.47915094495711,2011-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110702,16.272151318698537,2011-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110703,2.767314761763105,2011-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110704,10.410029607207658,2011-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110705,4.0229848045716174,2011-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110706,4.088325935560521,2011-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110707,5.532003333909717E-4,2011-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110708,0,2011-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110709,0.6954006471341555,2011-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110710,0.001430112,2011-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110711,5.316193500926398,2011-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110712,1.1791022727119225,2011-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110713,3.875984857143827,2011-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110714,2.391375355457124,2011-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110715,0,2011-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110716,12.121874472063496,2011-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110717,0.12256267602476612,2011-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110718,0.008394845,2011-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110719,0.053010012,2011-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110720,6.266731004555045,2011-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110721,9.247711872,2011-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110722,2.263209037600547,2011-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110723,0.9559875938419139,2011-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110724,5.003642904130359,2011-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110725,6.493180181244758,2011-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110726,11.910456612908947,2011-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110727,3.6689348144245084,2011-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110728,1.4771733308405912,2011-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110729,0.087472279,2011-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110730,0.45231731962042754,2011-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110731,0,2011-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110801,0,2011-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110802,0.23148169453359996,2011-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110803,6.809838353885102,2011-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110804,0,2011-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110805,9.860078642173576,2011-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110806,4.962914165672168,2011-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110807,0.90455234,2011-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110808,10.620191971724385,2011-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110809,0.7395310810191316,2011-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110810,17.746011418994307,2011-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110811,12.597854584086589,2011-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110812,0.9973005913689288,2011-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110813,0,2011-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110814,0,2011-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110815,11.801790892579609,2011-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110816,7.53146433,2011-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110817,11.060867620978945,2011-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110818,24.123954493745593,2011-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110819,9.027073880614225,2011-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110820,9.787557704192478,2011-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110821,12.938694975728387,2011-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110822,5.059776200108864,2011-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110823,14.758598557718953,2011-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110824,19.620497585219702,2011-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110825,12.50360845400777,2011-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110826,3.992659284089745,2011-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110827,7.7832450566717135,2011-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110828,0,2011-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110829,0,2011-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110830,0.8306839865082684,2011-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110831,0,2011-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110901,11.967673571475247,2011-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110902,0,2011-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110903,0,2011-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110904,3.0861169622106392,2011-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110905,0,2011-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110906,0.057465024761918976,2011-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110907,0,2011-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110908,3.413832198654459,2011-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110909,1.5212020805902782,2011-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110910,6.560742606904691,2011-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110911,7.596496696451849,2011-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110912,11.292288786871845,2011-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110913,5.192603916021298,2011-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110914,11.577259908097528,2011-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110915,8.727853341879488,2011-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110916,2.679459193507719,2011-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110917,1.7090971629236342,2011-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110918,0.27073795268292655,2011-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110919,27.91118481736254,2011-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110920,8.393176596,2011-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110921,0,2011-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110922,0,2011-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110923,0,2011-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110924,0,2011-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110925,0.6675736310318761,2011-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110926,0,2011-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110927,0,2011-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110928,0,2011-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110929,0,2011-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110930,2.424973580490038,2011-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111001,0.031065687580655133,2011-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111002,7.144444580725738,2011-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111003,10.653104401049681,2011-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111004,0,2011-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111005,0,2011-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111006,0.16503032996246378,2011-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111007,1.8853965160309616,2011-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111008,4.920135872348279,2011-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111009,15.919399757780159,2011-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111010,14.700637789415053,2011-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111011,10.34849598808693,2011-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111012,25.102965444310204,2011-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111013,9.376346835030272,2011-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111014,0.14694285012959118,2011-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111015,11.186310983004283,2011-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111016,1.274584566123461,2011-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111017,0,2011-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111018,0,2011-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111019,0,2011-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111020,6.683388992777424,2011-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111021,0.040228332173859786,2011-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111022,1.5628286803505866,2011-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111023,6.089614809175792,2011-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111024,12.96538364915021,2011-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111025,15.775851274385303,2011-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111026,0,2011-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111027,0.42879509865952364,2011-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111028,0,2011-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111029,14.207991504910584,2011-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111030,0,2011-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111031,0,2011-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111101,3.964633437929299,2011-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111102,4.377027743044737,2011-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111103,0,2011-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111104,7.708022055750093,2011-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111105,0.7075133350220655,2011-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111106,0,2011-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111107,0,2011-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111108,0,2011-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111109,0,2011-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111110,0,2011-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111111,0,2011-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111112,0,2011-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111113,0,2011-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111114,0,2011-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111115,0,2011-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111116,0,2011-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111117,0,2011-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111118,0,2011-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111119,0,2011-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111120,0,2011-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111121,3.2780302233358443,2011-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111122,0,2011-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111123,0,2011-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111124,0,2011-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111125,11.381673457974989,2011-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111126,17.377364922283036,2011-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111127,0.8908384562092685,2011-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111128,1.779763946760188,2011-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111129,0,2011-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111130,0,2011-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111201,0,2011-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111202,0,2011-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111203,0,2011-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111204,0,2011-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111205,0,2011-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111206,0,2011-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111207,0,2011-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111208,0,2011-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111209,0,2011-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111210,0,2011-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111211,0,2011-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111212,0,2011-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111213,0,2011-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111214,0,2011-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111215,0,2011-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111216,0,2011-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111217,0,2011-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111218,0.014308314109851077,2011-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111219,0.23716584973535612,2011-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111220,0.1440988346367237,2011-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111221,0,2011-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111222,0.073167936,2011-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111223,0,2011-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111224,0,2011-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111225,0,2011-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111226,0,2011-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111227,1.7963123589919239,2011-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111228,0.001712188,2011-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111229,1.9437393622790624,2011-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111230,8.374179837521355,2011-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111231,0,2011-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120101,0,2012-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120102,0,2012-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120103,0,2012-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120104,0,2012-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120105,0,2012-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120106,0.010728883305673578,2012-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120107,0.006868758,2012-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120108,0,2012-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120109,0,2012-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120110,0.005135924,2012-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120111,0.005718462,2012-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120112,0,2012-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120113,0,2012-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120114,0,2012-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120115,0,2012-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120116,0,2012-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120117,0,2012-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120118,0,2012-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120119,0,2012-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120120,0,2012-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120121,0,2012-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120122,0,2012-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120123,0,2012-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120124,0,2012-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120125,0,2012-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120126,0,2012-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120127,0,2012-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120128,0,2012-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120129,0,2012-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120130,0,2012-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120131,0,2012-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120201,0,2012-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120202,0,2012-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120203,0,2012-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120204,0,2012-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120205,0,2012-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120206,0,2012-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120207,0,2012-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120208,0,2012-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120209,0,2012-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120210,0,2012-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120211,1.7152903518058724,2012-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120212,0,2012-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120213,0,2012-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120214,0,2012-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120215,0,2012-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120216,0,2012-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120217,0,2012-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120218,0,2012-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120219,0,2012-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120220,0,2012-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120221,0,2012-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120222,0,2012-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120223,3.5089636378621702,2012-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120224,0.11439695784530646,2012-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120225,0,2012-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120226,0,2012-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120227,0,2012-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120228,0,2012-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120229,0,2012-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120301,0,2012-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120302,0,2012-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120303,0,2012-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120304,0,2012-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120305,0,2012-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120306,0,2012-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120307,8.060676718373056E-4,2012-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120308,0,2012-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120309,0,2012-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120310,0,2012-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120311,0,2012-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120312,0.12442421505978474,2012-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120313,4.1708184083545845,2012-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120314,0,2012-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120315,0.031809005,2012-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120316,0,2012-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120317,0,2012-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120318,0,2012-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120319,0,2012-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120320,0,2012-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120321,0,2012-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120322,0,2012-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120323,0,2012-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120324,0,2012-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120325,0,2012-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120326,0,2012-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120327,0,2012-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120328,2.506919175578577,2012-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120329,0,2012-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120330,0,2012-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120331,0.3179701316705521,2012-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120401,0,2012-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120402,0,2012-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120403,0,2012-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120404,0,2012-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120405,0,2012-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120406,0.5086720159321334,2012-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120407,0.7764551647922768,2012-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120408,0.12781207061341113,2012-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120409,0.6058252112298199,2012-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120410,2.849504271951039,2012-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120411,0.071352747,2012-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120412,0.006121717,2012-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120413,0,2012-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120414,0,2012-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120415,0,2012-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120416,0.055640537207908916,2012-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120417,6.942105399906751,2012-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120418,8.503682534,2012-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120419,0,2012-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120420,0,2012-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120421,0,2012-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120422,2.9635275551633895,2012-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120423,5.651438795432404,2012-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120424,10.459349105488622,2012-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120425,22.814803022562884,2012-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120426,3.927756894719805,2012-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120427,8.492732192154032,2012-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120428,0.087705358,2012-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120429,7.789678846918705,2012-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120430,6.793161593542815,2012-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120501,8.918476569316013,2012-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120502,11.650070066800206,2012-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120503,0.33815234586263176,2012-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120504,0,2012-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120505,0,2012-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120506,0,2012-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120507,0,2012-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
