system:index,LST_Celsius,date,.geo
gf_Day2003_138,414.5414971706076,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_139,431.0782897353422,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_140,414.9860239887803,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_141,479.86183948868603,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_142,393.0446754397597,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_143,471.7113165221151,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_144,410.51860211977635,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_145,440.82411716683947,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_146,441.3924883300654,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_147,423.30741642652316,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_148,454.5403633204718,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_149,389.60662552244304,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_150,438.88025147051667,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_151,390.06875492788714,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_152,439.5150627629659,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_153,374.4890156087556,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_154,358.5052366432452,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_155,387.7607733206806,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_156,382.5932391132946,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_157,396.48704270951805,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_158,363.1872318008331,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_159,367.0623164034973,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_160,364.49357019753467,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_161,399.44831213324295,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_162,391.75842712309077,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_163,390.5861743547517,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_164,425.61849954994864,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_165,330.4225493137592,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_166,362.2854929980394,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_167,370.34756169889135,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_168,399.95671483494647,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_169,345.9025551748922,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_170,369.4735359378163,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_171,401.56369795627916,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_172,382.90739060962756,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_173,379.30578368232665,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_174,382.0691020604674,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_175,378.66869596768004,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_176,369.0643486118185,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_177,408.6835738258548,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_178,358.9022656070111,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_179,393.41151433535504,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_180,368.15128177396997,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_181,334.5717238708599,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_182,380.50144435063527,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_183,312.68572639672925,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_184,372.77712518403257,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_185,338.90307849034014,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_186,384.3768202655651,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_187,310.62837276805965,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_188,370.8639013515494,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_189,386.0008233496376,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_190,369.60161564922504,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_191,368.79606048131063,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_192,299.7179329737577,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_193,345.49729271475104,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_194,380.7772560128944,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_195,366.12730694893133,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_196,372.20942735335,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_197,348.9278417773185,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_198,339.1979196466577,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_199,311.9128941437513,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_200,350.2528642798832,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_201,336.0689433214481,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_202,358.60145516582145,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_203,366.9068254289444,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_204,327.67744231319386,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
