Date,DPT,AP,WS,WSD,AT,Albedo,evaporation_from_bare_soil_sum,evaporation_from_vegetation_transpiration_sum,NDVI,precipitation,surface_net_solar_radiation_sum,surface_thermal_radiation_downwards_sum,volumetric_soil_water_layer_1,LST
2012-06-28,20.862853647100792,944.1515314208248,4.497847385314533,85.07834603942968,299.04222520201694,0.149233153638814,-0.001115982,-0.000146,0.0571525814517443,0.0,12569408.425601069,35800000.0,0.263967119,37.591763814654264
2012-06-29,20.70988381076654,943.0375867809588,4.877942780673646,85.8199489100594,299.78449112202986,0.1489508086253369,-0.001832346,-0.00017,0.1101284927484999,0.7167777630500927,16400381.341430888,35600000.0,0.262306997,39.48343293632423
2012-06-30,20.0387429360008,941.6655077806932,5.05332493418791,87.90328715746085,300.1958823489426,0.1488268194070081,-0.001703019,-0.0002,0.0447867411575726,0.0,13289820.105379395,36000000.0,0.24805311,38.54176802323135
2012-07-01,21.0180850768877,940.6064649561938,4.132205590293452,85.48161554855415,298.45267155469264,0.1488268194070081,-0.000968,-0.000133,0.1039141985227419,8.510638046558618,9760736.464269346,36100000.0,0.257955304,38.66699844282647
2012-07-02,20.435905098651578,939.3231061472852,4.974998946407351,70.34643047493233,298.7933919536708,0.1489952830188679,-0.001377892,-0.000171,0.1640928425585852,0.0,11980795.507521143,35800000.0,0.292147915,38.67474012036531
2012-07-03,19.297492267144776,939.0248217190524,6.224859086069373,82.86699982422402,298.3773245931271,0.1501897746967071,-0.001334179,-0.00025,0.337889166429992,12.369207145898926,12235222.047085294,35400000.0,0.271439178,33.212840368671344
2012-07-04,19.34995222393252,939.5548026231362,6.1759882305658325,80.6498669711412,300.14547902837637,0.1424889522451888,-0.001794178,-0.000222,0.3176829450577538,0.0,14563368.33330556,35900000.0,0.253217313,37.665026724464454
2012-07-05,19.96221165706538,941.5676946532252,5.674947327154215,85.49282192004961,300.62325499946184,0.1465160023276113,-0.001778205,-0.000184,0.0315106249630755,4.126427966800454,15062555.954373095,36100000.0,0.23465048,35.79259500862758
2012-07-06,20.535392423102053,942.0847253005112,4.724371713861719,89.36395895949858,298.9746232598048,0.1469747297487015,-0.001146909,-0.000146,0.0176900610099764,18.252518607987447,10760857.317304889,36200000.0,0.233572591,38.38218930179705
2012-07-07,21.152210362958954,941.3455378836724,4.354903056138538,83.92458522270499,297.98924466433306,0.1470146005896392,-0.000865,-0.000117,0.0038694970568774,1.1045980434621916,11107234.559939995,35900000.0,0.297042999,40.55499558099406
2012-07-08,20.336939546152905,941.2567415361872,3.973124142513883,85.06543170936374,299.37697481961015,0.1470042117085498,-0.001688353,-0.000133,0.1130553844423295,4.020595950640767,13376681.878578274,36000000.0,0.310326139,35.451397247590585
2012-07-09,20.698887676341712,941.665442030814,3.878726076288552,78.10362436160023,299.4404308005376,0.1437338782924614,-0.00138197,-0.000126,0.0457843636839165,7.248076719927286,11207911.430642944,35900000.0,0.284511967,40.69967804385337
2012-07-10,20.54233261540287,942.8553316221615,3.42030326943497,62.682718182789245,299.75583284996065,0.1437726309415683,-0.001635202,-0.000117,0.013897147398143,1.3187683677367468,12623439.917788245,36000000.0,0.263253562,31.33406843146332
2012-07-11,19.85495429501071,943.6564425012402,3.5011735307897203,68.142792486531,300.4476808991741,0.143743264,-0.001752208,-0.000145,0.0068054423176497,0.5459625905996244,13355929.815492311,36000000.0,0.245404499,37.39624594924457
2012-07-12,19.800396911888072,943.7758187253156,3.8947848045188023,84.79443255147942,300.9817113942974,0.1437169240084772,-0.001648403,-0.000162,-0.0168522492665916,0.0,13474243.338305766,36500000.0,0.229613883,38.64165228736164
2012-07-13,20.78688632972495,943.5213006960156,3.6062580322126983,98.5847132222259,300.9372829389728,0.1437220708446867,-0.00171945,-0.000138,0.0139146611727851,16.252810788679973,15705316.07441977,36300000.0,0.224930955,38.44891418711333
2012-07-14,21.369886237047808,943.2238696136136,3.2672931133902017,99.62633629457956,298.8133679067316,0.1437196488041175,-0.000881,-0.000133,0.162316413417624,6.3440808605838965,10255422.894953951,36000000.0,0.263637002,33.244028029123356
2012-07-15,21.964123818244843,944.0147631963775,3.1401200635402726,81.08570983926472,297.09175939915104,0.1437584014532243,-0.00013,-0.0001,0.086448608292781,8.179681538582132,5275493.928,35800000.0,0.353198371,33.294368923866834
2012-07-16,21.212426997803732,945.0823591179368,2.8182338619739715,94.94345135173546,298.85765678658663,0.1449514192139738,-0.001584241,-0.000102,0.0301209743897102,0.8329435044337621,12511191.358848289,36000000.0,0.327830377,38.67841210386769
2012-07-17,22.12220739897674,944.984451493868,2.901337071071022,80.792986214944,298.7358217498341,0.144948962882096,-0.001681983,-9.2e-05,0.1010959410342539,16.83862773428735,14373974.543522645,36200000.0,0.358757069,28.749377130592137
2012-07-18,21.735962597785488,944.3800998118988,5.0197469158097565,88.85122032706727,297.0847159020527,0.1449473253275109,-0.000817,-0.000166,0.0524894466536671,5.694989911171294,9601700.053710572,36000000.0,0.409054051,39.131029838811486
2012-07-19,21.271435499475047,943.490332363974,5.653038940611418,83.638033020303,295.86711024680386,0.1449298580786026,-3.97e-06,-0.000156,0.0315180986518842,11.380160284135716,3684253.608150341,35700000.0,0.419535874,33.52983460292075
2012-07-20,21.460594381250928,942.420055680284,4.87721459254803,83.19483568966854,296.22937954992346,0.1482637130801688,-0.000184,-9.24e-05,0.1843516131465002,21.047037829511417,4985020.9688320365,35800000.0,0.419765651,33.25853078574135
2012-07-21,21.85254384812066,942.3165929706292,4.565578566556472,85.36235960680182,296.542731284791,0.1479972310126582,-3.71e-06,-6.1e-05,0.0418570647636204,13.575402572997469,3653829.839576648,35700000.0,0.420243745,32.28032490215058
2012-07-22,20.846514025185968,942.013525056817,4.8453267749753595,88.91192842258437,298.0822674978991,0.1477307489451477,-0.001420457,-0.000101,0.0658703899460879,11.149930259569368,9004030.878,35300000.0,0.388116032,32.50484828079625
2012-07-23,20.707679283323557,941.4368831409372,5.573638568452649,77.03515677294894,299.1452949871816,0.1474642668776371,-0.002656546,-0.000142,0.0898837151285555,0.0,14885260.353431392,35500000.0,0.363624342,34.59057699591767
2012-07-24,19.881227557545003,941.7924013962422,5.44991125172546,86.73443346225963,299.3546691395793,0.1471977848101266,-0.002683284,-0.000187,0.0693186702309185,6.197048929832358,14744466.09625401,35600000.0,0.344348275,28.55150035772906
2012-07-25,21.303579664869176,942.8968760372336,4.973746859638593,82.57319060574815,297.372756254644,0.146931302742616,-0.001314053,-0.00012,0.0399624609506354,16.56327716070873,9285468.14292262,36000000.0,0.370889614,37.511744034342
2012-07-26,20.799834936332047,942.2172032951332,5.158942434759004,90.61958820673068,298.1948909792368,0.1466648206751055,-0.001746827,-0.000137,0.0071562708549012,11.082095209490673,10685721.955539811,36200000.0,0.376224191,31.095999747485372
2012-07-27,20.775432943746186,941.611338755395,5.231141319521484,82.83429146735858,298.1254781354011,0.1463983386075949,-0.001705407,-0.000141,0.0349257606631866,0.0,11049154.181632567,35800000.0,0.356722393,36.41338958798029
2012-07-28,20.376684228014422,942.2983142987956,5.4305130906593995,83.98851477492576,298.56420224778907,0.1461318565400844,-0.002419019,-0.000171,0.1185480438668046,11.704174184042436,14633123.752323013,35400000.0,0.344727286,30.687862463701027
2012-07-29,20.473884148462957,943.9513601865444,5.40754587794141,83.62866559157754,298.0402890923618,0.1458653744725738,-0.002299818,-0.000171,0.1331971876760348,6.405981334527858,14045900.998666612,35300000.0,0.347127873,32.4669205841505
2012-07-30,20.066678605635957,944.246524671682,5.777713060017961,78.90852327720012,297.04590608096214,0.1455988924050633,-0.000869,-0.000175,0.1627483864840969,9.577286982112255,6771285.357598233,35200000.0,0.359473246,33.30839611127478
2012-07-31,20.237256449957215,944.2575600088754,5.950018711041641,77.61461791089954,296.56633583739773,0.1453324103375527,-0.000655,-0.000144,0.0737845596367081,0.0,7138413.312888038,35500000.0,0.362583782,29.59823239762636
2012-08-01,19.97777949557741,944.8352326622822,5.604683779522187,84.80551426196013,298.2017330675836,0.1450659282700422,-0.001963366,-0.000139,0.135549539028967,0.0,12854675.224801034,35200000.0,0.349539504,34.12999873742688
2012-08-02,20.341982534504723,944.6173391607794,6.0708136895082205,90.8054024273161,297.23877166923876,0.1447994462025316,-0.001677939,-0.000142,0.1061315410265049,0.0,10485761.056085672,35700000.0,0.359069847,32.92614157653297
2012-08-03,20.888926350403892,943.0673810912352,5.3790815636275795,83.80667111208908,296.3863471710828,0.1445329641350211,-0.000424,-9.35e-05,0.1508396934952984,13.293830777056776,5649819.824,35600000.0,0.399314135,35.832845839821545
2012-08-04,20.715177799040077,942.5995594698304,5.945509923695894,88.06554147050929,296.5200251508245,0.1442664820675105,-0.000957,-0.000105,0.1927939370767728,6.145422216774045,7247054.884828531,35700000.0,0.401379143,33.99280543748159
