system:index,band,date,.geo
20230121,-0.006917903715636287,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122,-0.008613947611284686,2023-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123,-0.005899323211447226,2023-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124,-0.006560707025469917,2023-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125,-0.00790349412741742,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126,-0.008100976903727205,2023-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127,-0.007892560430293481,2023-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128,-0.008899538805998775,2023-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129,-0.008660570261883676,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130,-0.005566557447394779,2023-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131,-0.008301885084684142,2023-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201,-0.01023910567369142,2023-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202,-0.010087129416687126,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230203,-0.006745644792154966,2023-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204,-0.009865537470858166,2023-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205,-0.009908395445715543,2023-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206,-0.009067349226199228,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207,-0.007364454340986398,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208,-0.009081864613974134,2023-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209,-0.0097035874146748,2023-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210,-0.010265034005303346,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211,-0.01021602655857628,2023-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212,-0.010870253887965229,2023-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213,-0.011265595694937432,2023-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230214,-0.010221393013805454,2023-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230215,-0.01082344614428872,2023-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230216,-0.011383338638355252,2023-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230217,-0.010786649273269023,2023-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230218,-0.00981194621936103,2023-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230219,-0.009356071833763777,2023-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230220,-0.009213827484939978,2023-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230221,-0.010546763281543456,2023-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230222,-0.010948378369819293,2023-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230223,-0.0115555200064511,2023-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230224,-0.010973500405156211,2023-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230225,-0.012378894293184626,2023-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230226,-0.012848412424977562,2023-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230227,-0.011713343216955127,2023-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230228,-0.010455191203139405,2023-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230301,-0.010671386044203052,2023-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230302,-0.012614482578876185,2023-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230303,-0.013172334054389508,2023-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230304,-0.013538090037632962,2023-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230305,-0.013521748158846592,2023-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230306,-0.013135594241421106,2023-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230307,-0.011816904628595554,2023-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230308,-0.012852755763232764,2023-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230309,-0.011970542808605869,2023-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230310,-0.011287639227039473,2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230311,-0.01150886575406488,2023-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230312,-0.011112696657165485,2023-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230313,-0.011206125387117028,2023-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230314,-0.010889227769189077,2023-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230315,-0.010906386693453464,2023-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230316,-0.0069608420683954725,2023-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230317,-0.006768771325659055,2023-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230318,-0.007377229660101761,2023-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230319,-0.008395398587390503,2023-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230320,-0.009419262781565713,2023-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230321,-0.00945062879879194,2023-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230322,-0.008624854979129635,2023-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230323,-0.009337206782265413,2023-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230324,-0.008950718648146182,2023-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230325,-0.007179823824889006,2023-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230326,-0.008586041278171752,2023-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230327,-0.010816888635541148,2023-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230328,-0.009267929891717704,2023-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230329,-0.008355053469553541,2023-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230330,-0.008174724931030573,2023-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230331,-0.008546179461637604,2023-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230401,-0.008872370097847334,2023-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230402,-0.00968591382005073,2023-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230403,-0.009532121281467366,2023-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230404,-0.007254250505462771,2023-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230405,-0.009314992617157791,2023-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230406,-0.00842614557166678,2023-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230407,-0.01018586995351438,2023-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408,-0.012005529825991509,2023-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230409,-0.01124530840135801,2023-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230410,-0.011993950697631912,2023-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230411,-0.011843191099159971,2023-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230412,-0.012276325900697826,2023-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230413,-0.01296275090175572,2023-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230414,-0.01215107865580642,2023-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230415,-0.011457819882535079,2023-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230416,-0.012980742279583722,2023-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230417,-0.012525959697780647,2023-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230418,-0.012215137256822977,2023-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419,-0.011336257362326851,2023-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230420,-0.010287535869195539,2023-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230421,-0.008549432651375945,2023-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230422,-0.009028648320090893,2023-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230423,-0.009278520733336381,2023-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230424,-0.008178070202711402,2023-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230425,-0.008360313194946279,2023-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230426,-0.009054384119236035,2023-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230427,-0.009663873552087214,2023-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230428,-0.009776924522987812,2023-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230429,-0.006843797609652441,2023-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230430,-0.007835094342587575,2023-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230501,-0.006117455925105527,2023-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230502,-0.005092908853237531,2023-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230503,-0.005603247861342391,2023-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230504,-0.007054138393775026,2023-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230505,-0.004471483629329274,2023-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230506,-0.005853150767055401,2023-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230507,-0.0033846053089953906,2023-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230508,-0.005679163578143476,2023-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230509,-0.006640729835938093,2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230510,-0.007996819203680066,2023-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230511,-0.007710844420807344,2023-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230512,-0.007809876763833043,2023-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230513,-0.008007840563678105,2023-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230514,-0.009792469184321114,2023-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230515,-0.009922326493565998,2023-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516,-0.009676606483336903,2023-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230517,-0.008972131783247935,2023-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230518,-0.008882677458318857,2023-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230519,-0.00956175579773319,2023-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230520,-0.009021521050683042,2023-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230521,-0.007114242023770769,2023-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230522,-0.0068446164609383105,2023-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230523,-0.0080272241470007,2023-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230524,-0.008228865053052372,2023-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230525,-0.007792831695606047,2023-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230526,-0.009178035633015495,2023-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230527,-0.00841033451892233,2023-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528,-0.008398033425589362,2023-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529,-0.007777618003608473,2023-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530,-0.006814364770419542,2023-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531,-0.006647519637381759,2023-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230601,-0.007183361008457112,2023-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230602,-0.007742283811227323,2023-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230603,-0.008200407477840234,2023-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230604,-0.00856182158803512,2023-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230605,-0.009721713109778735,2023-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230606,-0.009496826318266668,2023-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230607,-0.009236552905556245,2023-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230608,-0.009966941467826585,2023-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230609,-0.009447989914270132,2023-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230610,-0.009023409055455778,2023-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230611,-0.009409099963985134,2023-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230612,-0.008665968257523204,2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230613,-0.009654086644878542,2023-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230614,-0.010149432632867827,2023-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230615,-0.010218897706015582,2023-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230616,-0.011014529489793659,2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230617,-0.009976631857074899,2023-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230618,-0.006570855490745498,2023-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230619,-0.0056010943494947075,2023-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230620,-0.0032386190655237686,2023-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230621,-0.004456101699349176,2023-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230622,-0.0060636456917605285,2023-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230623,-0.006945048398129396,2023-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230624,-0.006524844833969526,2023-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230625,-0.006288168951462821,2023-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230626,-0.0066187337997844625,2023-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230627,-0.006741911993148573,2023-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230628,-0.006985514406139416,2023-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230629,-0.0056235699183838144,2023-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230630,-0.008298189944237271,2023-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230701,-0.008359670985709427,2023-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230702,-0.006365897429460626,2023-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230703,-0.005507294552951368,2023-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230704,-0.003849359909424912,2023-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230705,-0.003224143924898616,2023-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230706,-0.003537389801117735,2023-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230707,-0.005508556962936109,2023-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230708,-0.004682090371416609,2023-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230709,-0.005380873082860518,2023-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230710,-0.004511315338606494,2023-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230711,-0.003745319499490356,2023-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230712,-0.006209791195140718,2023-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230713,-0.005923261927451059,2023-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230714,-0.006896768040329095,2023-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230715,-0.007370420884423943,2023-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230716,-0.006440381915695267,2023-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230717,-0.007221329837463133,2023-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230718,-0.008419055636100842,2023-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230719,-0.008232444859153181,2023-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230720,-0.008782263668997066,2023-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230721,-0.010300840009427647,2023-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230722,-0.007637438743046644,2023-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230723,-0.004241784176375966,2023-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230724,-0.0030206890376390343,2023-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230725,-0.002355642130439286,2023-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230726,-0.002093094299603535,2023-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230727,-0.005904384256835387,2023-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230728,-0.008322754966257109,2023-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729,-0.008747810236596175,2023-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230730,-0.008293625666132003,2023-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230731,-0.00922799049352898,2023-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230801,-0.008794987029695105,2023-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230802,-0.008384349079125577,2023-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230803,-0.009047277978322287,2023-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230804,-0.00825506509841823,2023-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230805,-0.007383524251664421,2023-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230806,-0.007927076170741251,2023-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230807,-0.007881459951567957,2023-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808,-0.0063676931237979205,2023-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809,-0.007424866494379104,2023-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810,-0.006880180031511888,2023-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811,-0.007093922759597113,2023-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812,-0.008925521841673834,2023-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230813,-0.008340322484223405,2023-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230814,-0.008098844932880142,2023-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230815,-0.008350915374765714,2023-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230816,-0.009150419670620932,2023-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230817,-0.009461339045411993,2023-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818,-0.008384060356275607,2023-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230819,-0.007411133358464708,2023-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230820,-0.008345730996504565,2023-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230821,-0.00860555902067482,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230822,-0.007555523739024001,2023-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230823,-0.009338056593676106,2023-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230824,-0.009258055373575186,2023-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230825,-0.009296613314926403,2023-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230826,-0.00695241245531441,2023-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230827,-0.006864157205281271,2023-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230828,-0.00995936387994729,2023-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230829,-0.008781010954592348,2023-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230830,-0.008756326072157995,2023-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230831,-0.0066866022534416624,2023-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230901,-0.006675804990159196,2023-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230902,-0.0059696814138957815,2023-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230903,-0.00842200905925013,2023-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904,-0.007465335208182858,2023-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905,-0.007046190952504118,2023-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906,-0.005798239917073647,2023-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907,-0.0061146988980452,2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908,-0.007414621361418474,2023-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909,-0.008363031913218986,2023-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230910,-0.007453833882652863,2023-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230911,-0.007610941892687341,2023-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230912,-0.008091418979036953,2023-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230913,-0.008030602250111454,2023-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230914,-0.007464573397439922,2023-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230915,-0.006387985954591101,2023-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916,-0.006643966038560119,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917,-0.005694888409771952,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918,-0.006992970270058935,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919,-0.008193221838551588,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920,-0.0068960569152591664,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921,-0.005780474794055586,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922,-0.0063916499995643064,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923,-0.006885658009561179,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924,-0.007158525872094974,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925,-0.0072160839814323745,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926,-0.0074843257813760125,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927,-0.008459094797099335,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928,-0.00598802869182494,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929,-0.006576556400013054,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930,-0.007868067666376615,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001,-0.006930564283810655,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002,-0.009873396584105108,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003,-0.008577429233795487,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004,-0.007358598647329249,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231005,-0.0078304882276175,2023-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231006,-0.006479508046500921,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231007,-0.006307400520958903,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231008,-0.005313762135832727,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231009,-0.0038658299526722036,2023-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231010,-0.005308871043690455,2023-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231011,-0.004791781052700573,2023-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231012,-0.007426318903508176,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231013,-0.00892836065004983,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231014,-0.007288325308232025,2023-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231015,-0.006658281933639552,2023-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231016,-0.0049399707626558535,2023-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231017,-0.006863200946988967,2023-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231018,-0.008437032807605107,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231019,-0.008906716783098383,2023-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231020,-0.00839650359080847,2023-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231021,-0.007999960783654262,2023-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231022,-0.008211198149935013,2023-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231023,-0.008874797005190308,2023-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231024,-0.008103421556350498,2023-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231025,-0.008258793031235853,2023-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231026,-0.00806898035838924,2023-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231027,-0.009121528597379504,2023-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231028,-0.008031053680359208,2023-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231029,-0.006165647664219196,2023-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231030,-0.005105604338264045,2023-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031,-0.005030775453368127,2023-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231101,-0.005829588891993783,2023-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231102,-0.005086487718735314,2023-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231103,-0.0052521859965685485,2023-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104,-0.003773130720877338,2023-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231105,-0.0034802691048521424,2023-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231106,-0.004525665908839091,2023-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231107,-0.003412915917151877,2023-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
